Sample Index,Warnings,Timeline,Prediction
7637,Hardness: 178.7664828 < 300; Conductivity: 388.7833278 < 800; Trihalomethanes: 73.56445531 < 80; Turbidity: 2.887845311 < 5,2024-May,Recyclable
3640,Hardness: 236.74606 < 300; Conductivity: 356.7346348 < 800; Trihalomethanes: 58.69591058 < 80; Turbidity: 3.417661329 < 5,2024-May,Recyclable
6910,Hardness: 174.7944357 < 300; Conductivity: 544.1288611 < 800; Trihalomethanes: 70.82232806 < 80,2024-May,Recyclable
4245,ph: 4.798955695 < 6.5; Hardness: 179.4676413 < 300; Conductivity: 405.0502144 < 800; Turbidity: 3.491642865 < 5,2024-May,Recyclable
3125,ph: 6.103731305 < 6.5; Hardness: 184.3286927 < 300; Conductivity: 334.9497392 < 800; Trihalomethanes: 59.00066632 < 80; Turbidity: 3.38304892 < 5,2024-May,Recyclable
6660,Hardness: 158.0947574 < 300; Conductivity: 498.7397058 < 800; Trihalomethanes: 52.31144727 < 80; Turbidity: 3.328991223 < 5,2024-May,Recyclable
6608,Hardness: 197.7193493 < 300; Conductivity: 326.1004273 < 800; Trihalomethanes: 66.85278785 < 80; Turbidity: 3.962391846 < 5,2024-May,Recyclable
8647,ph: 4.948634833 < 6.5; Hardness: 173.3497771 < 300; Conductivity: 506.9871679 < 800; Trihalomethanes: 62.95079142 < 80; Turbidity: 4.244837327 < 5,2024-May,Recyclable
6493,ph: 6.179911578 < 6.5; Hardness: 233.5080066 < 300; Conductivity: 489.8203588 < 800; Trihalomethanes: 46.41223035 < 80; Turbidity: 2.217252301 < 5,2024-May,Recyclable
3247,Hardness: 185.9267231 < 300; Conductivity: 342.3556975 < 800; Trihalomethanes: 62.18868705 < 80,2024-May,Recyclable
8166,Hardness: 210.3868776 < 300; Conductivity: 352.0310113 < 800; Trihalomethanes: 45.59262273 < 80; Turbidity: 3.578288194 < 5,2024-May,Recyclable
9128,Hardness: 198.6231511 < 300; Conductivity: 349.4069235 < 800; Trihalomethanes: 72.46819398 < 80; Turbidity: 3.938858439 < 5,2024-May,Recyclable
7712,Hardness: 193.091879 < 300; Conductivity: 365.8291935 < 800; Turbidity: 3.950386807 < 5,2024-May,Recyclable
6568,Hardness: 188.8296158 < 300; Sulfate: 182.7703144 < 250; Conductivity: 479.3104703 < 800; Trihalomethanes: 77.7412887 < 80; Turbidity: 3.616116037 < 5,2024-May,Recyclable
9602,ph: 6.36441507 < 6.5; Hardness: 214.4849172 < 300; Conductivity: 626.1278781 < 800; Trihalomethanes: 60.24767668 < 80; Turbidity: 3.461344601 < 5,2024-May,Recyclable
7228,Hardness: 179.4777348 < 300; Conductivity: 364.764735 < 800; Turbidity: 4.098870258 < 5,2024-May,Recyclable
3977,Hardness: 198.4824558 < 300; Conductivity: 470.7401909 < 800; Trihalomethanes: 60.79782324 < 80; Turbidity: 4.000918077 < 5,2024-May,Recyclable
389,ph: 5.477912295 < 6.5; Hardness: 211.3988439 < 300; Conductivity: 358.04413 < 800; Trihalomethanes: 66.17982305 < 80; Turbidity: 3.774256121 < 5,2024-May,Recyclable
288,Hardness: 198.8069397 < 300; Conductivity: 477.1639068 < 800; Trihalomethanes: 78.17306259 < 80; Turbidity: 4.687986155 < 5,2024-May,Recyclable
7793,Hardness: 170.2656613 < 300; Sulfate: 240.69965 < 250; Conductivity: 454.7265204 < 800; Trihalomethanes: 64.01568614 < 80; Turbidity: 3.761066822 < 5,2024-May,Recyclable
5719,ph: 5.925133581 < 6.5; Hardness: 139.8354679 < 300; Conductivity: 446.7325083 < 800; Turbidity: 2.912498199 < 5,2024-May,Recyclable
5549,Hardness: 188.6183738 < 300; Sulfate: 182.6852758 < 250; Conductivity: 479.5062052 < 800; Trihalomethanes: 77.50172091 < 80; Turbidity: 4.38087839 < 5,2024-May,Recyclable
2370,Hardness: 224.0545823 < 300; Conductivity: 493.836379 < 800; Turbidity: 3.329503899 < 5,2024-May,Recyclable
1960,Hardness: 231.1675375 < 300; Conductivity: 386.0711492 < 800; Trihalomethanes: 63.34096824 < 80; Turbidity: 4.678742166 < 5,2024-May,Recyclable
5007,Hardness: 157.2505431 < 300; Conductivity: 480.63526 < 800; Turbidity: 4.597389902 < 5,2024-May,Recyclable
1201,Hardness: 199.9302784 < 300; Conductivity: 324.9370292 < 800; Trihalomethanes: 74.5705808 < 80; Turbidity: 3.470885424 < 5,2024-May,Recyclable
9987,Hardness: 195.7084979 < 300; Conductivity: 494.0167459 < 800; Trihalomethanes: 47.22073168 < 80; Turbidity: 4.085868596 < 5,2024-May,Recyclable
8756,Hardness: 202.102661 < 300; Conductivity: 425.7499898 < 800; Trihalomethanes: 79.47928858 < 80; Turbidity: 4.253276818 < 5,2024-May,Recyclable
1145,Hardness: 201.7808472 < 300; Conductivity: 491.7240649 < 800; Trihalomethanes: 60.00918382 < 80; Turbidity: 3.881767178 < 5,2024-May,Recyclable
7486,Hardness: 225.3364627 < 300; Conductivity: 353.1807764 < 800; Trihalomethanes: 63.77052715 < 80,2024-May,Recyclable
8862,Hardness: 198.9968121 < 300; Conductivity: 454.8150891 < 800; Turbidity: 3.442141127 < 5,2024-May,Recyclable
250,Hardness: 145.8054024 < 300; Conductivity: 592.659021 < 800; Trihalomethanes: 77.57745951 < 80; Turbidity: 3.875165247 < 5,2024-May,Recyclable
327,Hardness: 167.088976 < 300; Conductivity: 335.1976082 < 800; Trihalomethanes: 50.64244747 < 80,2024-May,Recyclable
7411,Hardness: 73.61359958 < 300; Conductivity: 459.0338053 < 800; Trihalomethanes: 51.2721089 < 80; Turbidity: 3.193000578 < 5,2024-May,Recyclable
8144,Hardness: 173.4730171 < 300; Conductivity: 492.1544145 < 800; Trihalomethanes: 48.46058164 < 80; Turbidity: 4.027643124 < 5,2024-May,Recyclable
8152,Hardness: 216.3069475 < 300; Conductivity: 343.5005335 < 800; Trihalomethanes: 65.51827162 < 80; Turbidity: 4.499205861 < 5,2024-May,Recyclable
9635,ph: 5.790152 < 6.5; Hardness: 152.3468865 < 300; Conductivity: 494.2430747 < 800; Trihalomethanes: 77.7162972 < 80; Turbidity: 3.060021171 < 5,2024-May,Recyclable
7317,Hardness: 258.8873178 < 300; Conductivity: 425.3016116 < 800; Trihalomethanes: 67.20833626 < 80; Turbidity: 4.16859523 < 5,2024-May,Recyclable
733,Hardness: 212.5690763 < 300; Conductivity: 575.4219684 < 800; Trihalomethanes: 66.88527013 < 80; Turbidity: 3.471971127 < 5,2024-May,Recyclable
5342,ph: 6.378464226 < 6.5; Hardness: 186.130025 < 300; Conductivity: 491.1838267 < 800; Trihalomethanes: 51.64130904 < 80; Turbidity: 4.237221392 < 5,2024-May,Recyclable
3419,Hardness: 211.2820718 < 300; Conductivity: 356.600853 < 800; Turbidity: 4.944802723 < 5,2024-May,Recyclable
5493,ph: 6.334816892 < 6.5; Hardness: 183.9064325 < 300; Conductivity: 563.7942382 < 800; Trihalomethanes: 58.61679558 < 80; Turbidity: 4.117614867 < 5,2024-May,Recyclable
6247,Hardness: 190.8211661 < 300; Conductivity: 349.1228808 < 800; Trihalomethanes: 68.4872905 < 80; Turbidity: 4.539584529 < 5,2024-May,Recyclable
4835,Hardness: 185.0160784 < 300; Conductivity: 530.3781382 < 800; Trihalomethanes: 70.4655179 < 80; Turbidity: 3.335046455 < 5,2024-May,Recyclable
7786,Hardness: 234.4239605 < 300; Conductivity: 438.1821825 < 800; Trihalomethanes: 66.17982305 < 80; Turbidity: 2.576965028 < 5,2024-May,Recyclable
4473,ph: 5.742810173 < 6.5; Hardness: 215.516555 < 300; Conductivity: 283.7313406 < 800; Trihalomethanes: 54.9919979 < 80,2024-May,Recyclable
6390,Hardness: 233.2832406 < 300; Conductivity: 412.7078468 < 800; Trihalomethanes: 62.37207044 < 80; Turbidity: 4.04790006 < 5,2024-May,Recyclable
5417,Hardness: 161.043758 < 300; Conductivity: 499.4697372 < 800; Trihalomethanes: 75.52777923 < 80; Turbidity: 4.212686886 < 5,2024-May,Recyclable
2243,ph: 6.014539831 < 6.5; Hardness: 205.4829398 < 300; Conductivity: 371.4034751 < 800; Trihalomethanes: 73.01779349 < 80; Turbidity: 2.686068741 < 5,2024-May,Recyclable
5831,ph: 5.31313891 < 6.5; Hardness: 233.2139226 < 300; Conductivity: 403.6959653 < 800; Trihalomethanes: 55.12112743 < 80; Turbidity: 3.156758323 < 5,2024-May,Recyclable
6597,Hardness: 213.8486027 < 300; Conductivity: 341.4735268 < 800; Trihalomethanes: 67.5983566 < 80,2024-May,Recyclable
5421,Hardness: 210.1980541 < 300; Conductivity: 315.7505278 < 800; Trihalomethanes: 66.17982305 < 80; Turbidity: 3.583387758 < 5,2024-May,Recyclable
1085,Hardness: 190.2191676 < 300; Conductivity: 414.8891303 < 800; Trihalomethanes: 50.89523315 < 80; Turbidity: 2.9770474 < 5,2024-May,Recyclable
1574,Hardness: 180.7955581 < 300; Conductivity: 434.9545189 < 800; Turbidity: 3.153004728 < 5,2024-May,Recyclable
2371,Hardness: 188.9206706 < 300; Conductivity: 465.3469791 < 800; Trihalomethanes: 75.11249354 < 80; Turbidity: 4.512332449 < 5,2024-May,Recyclable
6871,Hardness: 216.5899303 < 300; Conductivity: 287.7527375 < 800; Trihalomethanes: 68.52374069 < 80; Turbidity: 3.925061176 < 5,2024-May,Recyclable
9555,Hardness: 170.359933 < 300; Conductivity: 404.5718251 < 800; Trihalomethanes: 79.49391851 < 80; Turbidity: 4.973094286 < 5,2024-May,Recyclable
1777,Hardness: 277.1169457 < 300; Conductivity: 306.8374019 < 800; Trihalomethanes: 70.01966581 < 80; Turbidity: 3.038483125 < 5,2024-May,Recyclable
8151,Hardness: 244.36935 < 300; Conductivity: 310.1581834 < 800; Trihalomethanes: 61.66610118 < 80; Turbidity: 3.254886594 < 5,2024-May,Recyclable
1175,Hardness: 161.1242048 < 300; Conductivity: 499.2754008 < 800; Trihalomethanes: 75.9143981 < 80; Turbidity: 3.877349185 < 5,2024-May,Recyclable
6766,Hardness: 216.5321684 < 300; Conductivity: 343.8646822 < 800; Trihalomethanes: 65.65210124 < 80; Turbidity: 4.384054464 < 5,2024-May,Recyclable
2350,ph: 5.092757239 < 6.5; Hardness: 239.7409161 < 300; Chloramines: 1.390870905 < 4; Conductivity: 452.3060416 < 800; Trihalomethanes: 71.51205257 < 80; Turbidity: 4.636728696 < 5,2024-May,Recyclable
4409,Hardness: 184.3786815 < 300; Conductivity: 432.842253 < 800; Trihalomethanes: 65.65748676 < 80,2024-May,Recyclable
813,ph: 6.435722717 < 6.5; Hardness: 214.7246693 < 300; Conductivity: 508.345207 < 800; Trihalomethanes: 71.42858985 < 80; Turbidity: 4.925339107 < 5,2024-Jun,Recyclable
4758,ph: 3.863750396 < 6.5; Hardness: 179.4066798 < 300; Conductivity: 537.8746075 < 800; Trihalomethanes: 66.17982305 < 80; Turbidity: 3.712120111 < 5,2024-Jun,Recyclable
3690,Hardness: 181.4045839 < 300; Conductivity: 417.4744545 < 800; Trihalomethanes: 72.52823812 < 80; Turbidity: 3.358170555 < 5,2024-Jun,Recyclable
1908,Hardness: 134.3111598 < 300; Conductivity: 599.6145353 < 800; Turbidity: 3.373936508 < 5,2024-Jun,Recyclable
4537,Hardness: 215.8531214 < 300; Conductivity: 453.5263758 < 800; Trihalomethanes: 57.6211177 < 80; Turbidity: 2.440395627 < 5,2024-Jun,Recyclable
6837,Hardness: 231.4594842 < 300; Conductivity: 421.8529464 < 800; Trihalomethanes: 67.14369937 < 80; Turbidity: 3.259881045 < 5,2024-Jun,Recyclable
3515,Hardness: 166.8291285 < 300; Conductivity: 369.3185224 < 800; Trihalomethanes: 68.12033031 < 80; Turbidity: 2.20411879 < 5,2024-Jun,Recyclable
8515,ph: 6.305071225 < 6.5; Hardness: 235.7359139 < 300; Conductivity: 436.4378599 < 800; Turbidity: 4.334611287 < 5,2024-Jun,Recyclable
378,ph: 6.105140135 < 6.5; Hardness: 249.141391 < 300; Conductivity: 314.9650897 < 800; Turbidity: 3.103089844 < 5,2024-Jun,Recyclable
7395,Hardness: 200.9055346 < 300; Conductivity: 453.5522745 < 800,2024-Jun,Recyclable
9896,Hardness: 158.0509375 < 300; Conductivity: 476.4765328 < 800; Trihalomethanes: 73.10531446 < 80; Turbidity: 4.597238354 < 5,2024-Jun,Recyclable
6227,Hardness: 119.2483401 < 300; Conductivity: 579.6303936 < 800; Trihalomethanes: 72.99968187 < 80; Turbidity: 3.929965968 < 5,2024-Jun,Recyclable
6811,Hardness: 218.2820252 < 300; Conductivity: 452.2572993 < 800; Trihalomethanes: 50.81143135 < 80; Turbidity: 3.730828965 < 5,2024-Jun,Recyclable
6367,Hardness: 109.3205819 < 300; Conductivity: 511.7726189 < 800; Turbidity: 3.66936129 < 5,2024-Jun,Recyclable
8973,Hardness: 139.0357716 < 300; Conductivity: 499.6744114 < 800; Trihalomethanes: 70.34766128 < 80; Turbidity: 4.493202635 < 5,2024-Jun,Recyclable
3957,Hardness: 185.8516175 < 300; Conductivity: 284.1069104 < 800; Turbidity: 3.877758095 < 5,2024-Jun,Recyclable
9582,Hardness: 233.8794161 < 300; Conductivity: 545.7643053 < 800; Trihalomethanes: 67.50464853 < 80; Turbidity: 4.377410136 < 5,2024-Jun,Recyclable
2444,Hardness: 166.404968 < 300; Conductivity: 493.440244 < 800; Trihalomethanes: 59.80416693 < 80; Turbidity: 2.848370818 < 5,2024-Jun,Recyclable
5482,Hardness: 109.0671656 < 300; Conductivity: 511.8805255 < 800; Turbidity: 4.022413655 < 5,2024-Jun,Recyclable
5694,Hardness: 174.7980697 < 300; Conductivity: 302.9826518 < 800; Turbidity: 2.060439035 < 5,2024-Jun,Recyclable
9214,Hardness: 205.1363846 < 300; Conductivity: 407.3226513 < 800; Turbidity: 4.763010965 < 5,2024-Jun,Recyclable
7141,Hardness: 138.8557055 < 300; Conductivity: 485.7298408 < 800; Trihalomethanes: 36.44824933 < 80,2024-Jun,Recyclable
3446,Hardness: 188.6212376 < 300; Conductivity: 465.3420802 < 800; Trihalomethanes: 75.48899167 < 80; Turbidity: 4.016899907 < 5,2024-Jun,Recyclable
7127,Hardness: 193.4635698 < 300; Conductivity: 440.6131741 < 800; Trihalomethanes: 62.50085522 < 80; Turbidity: 3.115524803 < 5,2024-Jun,Recyclable
5086,ph: 3.512318552 < 6.5; Hardness: 156.6163527 < 300; Conductivity: 389.2396372 < 800; Trihalomethanes: 63.78363018 < 80,2024-Jun,Recyclable
1226,ph: 5.327023534 < 6.5; Hardness: 233.140588 < 300; Conductivity: 438.5534987 < 800; Trihalomethanes: 55.23227137 < 80; Turbidity: 4.855821251 < 5,2024-Jun,Recyclable
4626,ph: 4.382309794 < 6.5; Hardness: 258.3876474 < 300; Conductivity: 328.8801307 < 800; Trihalomethanes: 55.7267249 < 80; Turbidity: 3.347827021 < 5,2024-Jun,Recyclable
323,ph: 5.564342491 < 6.5; Hardness: 256.20883 < 300; Conductivity: 369.5555133 < 800; Trihalomethanes: 51.1503444 < 80; Turbidity: 2.285987849 < 5,2024-Jun,Recyclable
9957,Hardness: 107.6241507 < 300; Conductivity: 445.06856 < 800; Trihalomethanes: 78.69070845 < 80; Turbidity: 4.255024282 < 5,2024-Jun,Recyclable
3175,Hardness: 185.8386714 < 300; Conductivity: 398.7050168 < 800; Turbidity: 3.392666423 < 5,2024-Jun,Recyclable
2855,Hardness: 212.8160295 < 300; Conductivity: 358.9095886 < 800; Trihalomethanes: 46.65542923 < 80; Turbidity: 4.991674871 < 5,2024-Jun,Recyclable
8975,Hardness: 173.381022 < 300; Conductivity: 492.6679037 < 800; Trihalomethanes: 48.65289545 < 80; Turbidity: 4.160498936 < 5,2024-Jun,Recyclable
9658,ph: 4.816864765 < 6.5; Hardness: 232.0158282 < 300; Conductivity: 525.9004688 < 800; Trihalomethanes: 74.38540009 < 80; Turbidity: 3.665624631 < 5,2024-Jun,Recyclable
7325,Hardness: 202.6974278 < 300; Conductivity: 567.422296 < 800; Trihalomethanes: 56.02321863 < 80; Turbidity: 3.315338374 < 5,2024-Jun,Recyclable
2308,Hardness: 172.2146828 < 300; Conductivity: 510.0297248 < 800; Turbidity: 4.492387447 < 5,2024-Jun,Recyclable
2851,Hardness: 195.2124953 < 300; Sulfate: 231.7242248 < 250; Conductivity: 529.6818066 < 800; Trihalomethanes: 69.99012794 < 80; Turbidity: 3.673088094 < 5,2024-Jun,Recyclable
286,ph: 5.671773833 < 6.5; Hardness: 216.0428111 < 300; Conductivity: 372.5352428 < 800; Trihalomethanes: 77.45788496 < 80; Turbidity: 3.833159746 < 5,2024-Jun,Recyclable
5978,Hardness: 195.1266918 < 300; Conductivity: 404.7896498 < 800; Trihalomethanes: 55.08630914 < 80,2024-Jun,Recyclable
271,Hardness: 175.2203765 < 300; Conductivity: 373.3456926 < 800; Trihalomethanes: 56.79928677 < 80,2024-Jun,Recyclable
8609,Hardness: 240.5352298 < 300; Conductivity: 568.0201862 < 800; Trihalomethanes: 56.14316499 < 80; Turbidity: 4.778061685 < 5,2024-Jun,Recyclable
7979,Hardness: 219.9017679 < 300; Conductivity: 350.4775178 < 800; Turbidity: 2.855806486 < 5,2024-Jun,Recyclable
8903,Hardness: 239.7486163 < 300; Conductivity: 365.2104565 < 800; Trihalomethanes: 71.03423353 < 80; Turbidity: 3.467920103 < 5,2024-Jun,Recyclable
2309,Hardness: 197.7855879 < 300; Conductivity: 395.7386306 < 800; Trihalomethanes: 68.85020406 < 80; Turbidity: 3.188477334 < 5,2024-Jun,Recyclable
4322,Hardness: 226.5966575 < 300; Conductivity: 278.523184 < 800; Trihalomethanes: 69.09338463 < 80; Turbidity: 4.288271527 < 5,2024-Jun,Recyclable
386,Hardness: 193.5034148 < 300; Conductivity: 384.6848754 < 800; Trihalomethanes: 75.43963293 < 80; Turbidity: 3.601735481 < 5,2024-Jun,Recyclable
4073,Hardness: 81.78191744 < 300; Conductivity: 392.8146434 < 800; Trihalomethanes: 52.68926248 < 80,2024-Jun,Recyclable
8778,ph: 5.489365154 < 6.5; Hardness: 207.5067296 < 300; Conductivity: 511.199973 < 800; Turbidity: 3.796772795 < 5,2024-Jun,Recyclable
4491,Hardness: 258.6550429 < 300; Conductivity: 563.1159599 < 800; Trihalomethanes: 73.51225081 < 80; Turbidity: 3.937440979 < 5,2024-Jun,Recyclable
1488,Hardness: 200.1637946 < 300; Conductivity: 489.2721602 < 800; Trihalomethanes: 45.68742145 < 80; Turbidity: 3.968177083 < 5,2024-Jul,Recyclable
7645,Hardness: 216.8663021 < 300; Conductivity: 287.769725 < 800; Trihalomethanes: 68.65865535 < 80; Turbidity: 3.403315937 < 5,2024-Jul,Recyclable
7508,Hardness: 212.3005414 < 300; Conductivity: 378.2728468 < 800; Trihalomethanes: 71.70832162 < 80; Turbidity: 4.41046414 < 5,2024-Jul,Recyclable
4533,Hardness: 158.5797561 < 300; Conductivity: 470.7629763 < 800; Trihalomethanes: 74.61697305 < 80; Turbidity: 3.580688036 < 5,2024-Jul,Recyclable
4682,Hardness: 191.3843099 < 300; Conductivity: 418.8141275 < 800; Trihalomethanes: 78.73499081 < 80; Turbidity: 4.308764109 < 5,2024-Jul,Recyclable
7922,Hardness: 219.5482592 < 300; Conductivity: 282.0117831 < 800; Trihalomethanes: 65.00113866 < 80; Turbidity: 3.03631022 < 5,2024-Jul,Recyclable
5995,Hardness: 241.6409083 < 300; Conductivity: 529.0278587 < 800; Trihalomethanes: 63.01583949 < 80; Turbidity: 4.699675994 < 5,2024-Jul,Recyclable
5679,ph: 6.427795287 < 6.5; Hardness: 242.201128 < 300; Conductivity: 487.8060165 < 800; Trihalomethanes: 45.1622767 < 80; Turbidity: 4.76776764 < 5,2024-Jul,Recyclable
4787,Hardness: 208.8707278 < 300; Conductivity: 407.9111536 < 800; Turbidity: 3.991477585 < 5,2024-Jul,Recyclable
6370,ph: 5.602415865 < 6.5; Hardness: 185.0917821 < 300; Conductivity: 347.7709642 < 800; Trihalomethanes: 66.17982305 < 80; Turbidity: 3.592045418 < 5,2024-Jul,Recyclable
3086,Hardness: 184.6148476 < 300; Conductivity: 409.4909989 < 800; Trihalomethanes: 63.90425571 < 80; Turbidity: 3.351766903 < 5,2024-Jul,Recyclable
8189,Hardness: 200.421768 < 300; Conductivity: 341.1332566 < 800; Trihalomethanes: 72.76974195 < 80; Turbidity: 3.892621289 < 5,2024-Jul,Recyclable
6920,Hardness: 212.2821133 < 300; Conductivity: 456.987809 < 800; Trihalomethanes: 43.65840901 < 80; Turbidity: 3.983649347 < 5,2024-Jul,Recyclable
260,ph: 4.997770601 < 6.5; Hardness: 280.0824107 < 300; Conductivity: 297.61154 < 800; Trihalomethanes: 70.56027461 < 80; Turbidity: 3.404632906 < 5,2024-Jul,Recyclable
1225,Hardness: 219.6226589 < 300; Conductivity: 350.8269163 < 800; Turbidity: 2.938536287 < 5,2024-Jul,Recyclable
3493,ph: 6.491669103 < 6.5; Hardness: 170.4514332 < 300; Conductivity: 544.3916826 < 800; Trihalomethanes: 77.37305308 < 80; Turbidity: 3.193810752 < 5,2024-Jul,Recyclable
382,ph: 5.772718095 < 6.5; Hardness: 213.3635446 < 300; Conductivity: 465.5592858 < 800; Trihalomethanes: 59.96433443 < 80,2024-Jul,Recyclable
798,Hardness: 207.4651604 < 300; Conductivity: 420.5945919 < 800; Trihalomethanes: 66.17982305 < 80; Turbidity: 3.398264165 < 5,2024-Jul,Recyclable
1550,Hardness: 208.3260218 < 300; Conductivity: 444.5601085 < 800; Trihalomethanes: 78.75653284 < 80; Turbidity: 4.93008381 < 5,2024-Jul,Recyclable
9157,ph: 5.739405179 < 6.5; Hardness: 150.2198996 < 300; Conductivity: 431.2226072 < 800; Trihalomethanes: 63.94875048 < 80; Turbidity: 4.413199847 < 5,2024-Jul,Recyclable
4238,ph: 6.216972027 < 6.5; Hardness: 215.4364777 < 300; Conductivity: 374.4162741 < 800; Trihalomethanes: 77.67323762 < 80; Turbidity: 3.055849429 < 5,2024-Jul,Recyclable
5876,Hardness: 233.1655597 < 300; Conductivity: 438.4989143 < 800; Turbidity: 2.820129956 < 5,2024-Jul,Recyclable
1083,Hardness: 194.7382822 < 300; Conductivity: 347.8292033 < 800; Trihalomethanes: 63.72293291 < 80; Turbidity: 3.182582857 < 5,2024-Jul,Recyclable
662,Hardness: 210.1188126 < 300; Conductivity: 412.7065583 < 800; Trihalomethanes: 73.51332057 < 80; Turbidity: 3.919139533 < 5,2024-Jul,Recyclable
7585,ph: 6.054599536 < 6.5; Hardness: 159.1204979 < 300; Conductivity: 317.8037006 < 800; Trihalomethanes: 36.71599036 < 80; Turbidity: 3.144377916 < 5,2024-Jul,Recyclable
8497,ph: 4.102411754 < 6.5; Hardness: 208.6909137 < 300; Conductivity: 264.5280591 < 800; Trihalomethanes: 47.14301656 < 80; Turbidity: 4.544009824 < 5,2024-Jul,Recyclable
5844,ph: 5.5867746 < 6.5; Hardness: 214.7121095 < 300; Conductivity: 626.298701 < 800; Trihalomethanes: 59.55182552 < 80; Turbidity: 3.621290981 < 5,2024-Jul,Recyclable
1954,Hardness: 166.9229798 < 300; Conductivity: 410.6882969 < 800; Trihalomethanes: 75.59522222 < 80; Turbidity: 2.505464027 < 5,2024-Jul,Recyclable
2849,ph: 5.023380784 < 6.5; Hardness: 136.9768791 < 300; Conductivity: 454.8848091 < 800; Trihalomethanes: 71.9838514 < 80; Turbidity: 4.477351412 < 5,2024-Jul,Recyclable
4124,Hardness: 194.6554433 < 300; Conductivity: 327.6753082 < 800; Trihalomethanes: 78.38032673 < 80; Turbidity: 2.486088716 < 5,2024-Jul,Recyclable
2433,Hardness: 240.0362787 < 300; Conductivity: 487.4345548 < 800; Turbidity: 3.980920352 < 5,2024-Jul,Recyclable
8147,ph: 5.040051811 < 6.5; Hardness: 199.3753767 < 300; Conductivity: 469.0113265 < 800,2024-Jul,Recyclable
2366,Hardness: 201.4390645 < 300; Conductivity: 338.4978145 < 800; Trihalomethanes: 66.22939448 < 80; Turbidity: 3.333242682 < 5,2024-Jul,Recyclable
8019,Hardness: 200.079168 < 300; Conductivity: 397.7950654 < 800; Trihalomethanes: 51.17443573 < 80; Turbidity: 3.41137176 < 5,2024-Jul,Recyclable
7833,ph: 5.921154558 < 6.5; Hardness: 205.8695868 < 300; Conductivity: 380.7752947 < 800; Trihalomethanes: 68.72239645 < 80; Turbidity: 4.735721582 < 5,2024-Jul,Recyclable
3118,Hardness: 224.856089 < 300; Conductivity: 411.8499495 < 800; Trihalomethanes: 72.91730528 < 80; Turbidity: 3.824734138 < 5,2024-Jul,Recyclable
4006,Hardness: 202.1460242 < 300; Conductivity: 315.8907493 < 800; Trihalomethanes: 77.01269904 < 80; Turbidity: 3.349671208 < 5,2024-Jul,Recyclable
8969,Hardness: 206.6454047 < 300; Conductivity: 387.7294544 < 800; Trihalomethanes: 55.35077665 < 80; Turbidity: 4.102019129 < 5,2024-Jul,Recyclable
1016,Hardness: 221.2702228 < 300; Conductivity: 501.6739826 < 800; Trihalomethanes: 75.36497409 < 80; Turbidity: 2.760212574 < 5,2024-Jul,Recyclable
3581,Hardness: 197.8216861 < 300; Conductivity: 317.9299097 < 800; Trihalomethanes: 72.51450885 < 80; Turbidity: 3.618901332 < 5,2024-Jul,Recyclable
9912,Hardness: 182.1592395 < 300; Conductivity: 480.2289244 < 800; Trihalomethanes: 58.68048471 < 80; Turbidity: 4.978851689 < 5,2024-Jul,Recyclable
3965,ph: 5.262162006 < 6.5; Hardness: 264.1512653 < 300; Conductivity: 436.3204232 < 800; Trihalomethanes: 51.40024674 < 80,2024-Jul,Recyclable
726,ph: 0.22749905 < 6.5; Hardness: 152.5301112 < 300; Chloramines: 3.462492048 < 4; Conductivity: 443.0292321 < 800; Trihalomethanes: 62.32271111 < 80; Turbidity: 3.545741438 < 5,2024-Aug,Recyclable
3559,ph: 6.453378405 < 6.5; Hardness: 272.0858111 < 300; Conductivity: 307.9830319 < 800; Trihalomethanes: 75.83798888 < 80,2024-Aug,Recyclable
9503,ph: 6.153006825 < 6.5; Hardness: 184.1733346 < 300; Conductivity: 502.9926421 < 800; Trihalomethanes: 68.54281023 < 80; Turbidity: 3.228505365 < 5,2024-Aug,Recyclable
3807,Hardness: 163.1369833 < 300; Chloramines: 2.801630049 < 4; Sulfate: 219.1118685 < 250; Conductivity: 554.0508873 < 800; Trihalomethanes: 67.81593215 < 80,2024-Aug,Recyclable
724,Hardness: 199.0837518 < 300; Conductivity: 345.0198518 < 800; Trihalomethanes: 73.38148842 < 80; Turbidity: 2.39500211 < 5,2024-Aug,Recyclable
4139,Hardness: 239.7465822 < 300; Conductivity: 484.5188721 < 800; Trihalomethanes: 49.62971774 < 80; Turbidity: 4.609155132 < 5,2024-Aug,Recyclable
1563,Hardness: 195.5409669 < 300; Conductivity: 435.418245 < 800; Trihalomethanes: 66.17982305 < 80; Turbidity: 3.612918763 < 5,2024-Aug,Recyclable
2840,Hardness: 211.2863423 < 300; Conductivity: 638.0001823 < 800; Trihalomethanes: 69.39441775 < 80; Turbidity: 3.160917459 < 5,2024-Aug,Recyclable
5956,Hardness: 187.7229769 < 300; Conductivity: 378.105756 < 800; Trihalomethanes: 71.62788134 < 80; Turbidity: 4.192258889 < 5,2024-Aug,Recyclable
3873,ph: 5.354216073 < 6.5; Hardness: 277.0012951 < 300; Chloramines: 3.638582975 < 4; Conductivity: 456.8113509 < 800; Trihalomethanes: 71.64919325 < 80; Turbidity: 3.47699562 < 5,2024-Aug,Recyclable
4436,Hardness: 210.4131788 < 300; Conductivity: 304.3407333 < 800; Trihalomethanes: 64.08135859 < 80; Turbidity: 3.237381127 < 5,2024-Aug,Recyclable
